,title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4,query,rank,date,local_image
462,다름인터내셔널 디알고 P1C,https://search.shopping.naver.com/gate.nhn?id=28788555554,https://shopping-phinf.pstatic.net/main_2878855/28788555554.20210910112926.jpg,37500,,네이버,28788555554,1,디알고,다름인터내셔널,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,63,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2878855|28788555554.20210910112926.jpg
463,다름인터내셔널 디알고 BH029M,https://search.shopping.naver.com/gate.nhn?id=34793793618,https://shopping-phinf.pstatic.net/main_3479379/34793793618.20220920150233.jpg,33500,,네이버,34793793618,1,디알고,다름인터내셔널,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,64,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3479379|34793793618.20220920150233.jpg
464,브리츠 W670BT Plus,https://search.shopping.naver.com/gate.nhn?id=16509774160,https://shopping-phinf.pstatic.net/main_1650977/16509774160.20181207115427.jpg,55900,,네이버,16509774160,1,브리츠,브리츠,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,65,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1650977|16509774160.20181207115427.jpg
465,아이리버 BS-BT101,https://search.shopping.naver.com/gate.nhn?id=21585405639,https://shopping-phinf.pstatic.net/main_2158540/21585405639.20200702163149.jpg,49000,,네이버,21585405639,1,아이리버,아이리버,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,66,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2158540|21585405639.20200702163149.jpg
466,다름인터내셔널 디알고 BHANC08,https://search.shopping.naver.com/gate.nhn?id=37576719618,https://shopping-phinf.pstatic.net/main_3757671/37576719618.20230202150235.jpg,47500,,네이버,37576719618,1,디알고,다름인터내셔널,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,67,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3757671|37576719618.20230202150235.jpg
467,Apple 비츠바이닥터드레 솔로 프로 노이즈캔슬링 헤드폰,https://search.shopping.naver.com/gate.nhn?id=23435610490,https://shopping-phinf.pstatic.net/main_2343561/23435610490.20211228162539.jpg,209000,,네이버,23435610490,1,비츠바이닥터드레,Apple,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,68,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2343561|23435610490.20211228162539.jpg
468,브리츠 ANC600,https://search.shopping.naver.com/gate.nhn?id=30701231618,https://shopping-phinf.pstatic.net/main_3070123/30701231618.20220127111754.jpg,101250,,네이버,30701231618,1,브리츠,브리츠,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,69,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3070123|30701231618.20220127111754.jpg
469,소니 WH-H910N,https://search.shopping.naver.com/gate.nhn?id=29738612619,https://shopping-phinf.pstatic.net/main_2973861/29738612619.20220524173011.jpg,169900,,네이버,29738612619,1,소니,소니,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,70,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2973861|29738612619.20220524173011.jpg
472,다름인터내셔널 디알고 BH031,https://search.shopping.naver.com/gate.nhn?id=24276909527,https://shopping-phinf.pstatic.net/main_2427690/24276909527.20200925121828.jpg,27556,,네이버,24276909527,1,디알고,다름인터내셔널,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,73,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2427690|24276909527.20200925121828.jpg
473,엑토 BTH-11,https://search.shopping.naver.com/gate.nhn?id=32127258618,https://shopping-phinf.pstatic.net/main_3212725/32127258618.20220502103941.jpg,22610,,네이버,32127258618,1,엑토,엑토,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,74,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3212725|32127258618.20220502103941.jpg
474,브리츠 BZ-M7,https://search.shopping.naver.com/gate.nhn?id=10709792390,https://shopping-phinf.pstatic.net/main_1070979/10709792390.20161130110248.jpg,18000,,네이버,10709792390,1,브리츠,브리츠,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,75,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1070979|10709792390.20161130110248.jpg
475,소니 WH-CH710N,https://search.shopping.naver.com/gate.nhn?id=22679825078,https://shopping-phinf.pstatic.net/main_2267982/22679825078.20200820103138.jpg,199000,,네이버,22679825078,1,소니,소니,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,76,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2267982|22679825078.20200820103138.jpg
476,베이스어스 Bowie H1,https://search.shopping.naver.com/gate.nhn?id=35206910618,https://shopping-phinf.pstatic.net/main_3520691/35206910618.20221013122917.jpg,99000,,네이버,35206910618,1,베이스어스,베이스어스,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,77,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3520691|35206910618.20221013122917.jpg
477,뱅앤올룹슨 Beoplay Portal,https://search.shopping.naver.com/gate.nhn?id=27595955524,https://shopping-phinf.pstatic.net/main_2759595/27595955524.20210827174609.jpg,542970,,네이버,27595955524,1,뱅앤올룹슨,뱅앤올룹슨,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,78,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2759595|27595955524.20210827174609.jpg
478,보스 QC35 II 게이밍 헤드셋,https://search.shopping.naver.com/gate.nhn?id=30675929618,https://shopping-phinf.pstatic.net/main_3067592/30675929618.20220520170631.jpg,330700,,네이버,30675929618,1,보스,보스,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,79,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3067592|30675929618.20220520170631.jpg
479,브리츠 BT3900,https://search.shopping.naver.com/gate.nhn?id=30586689619,https://shopping-phinf.pstatic.net/main_3058668/30586689619.20220118101718.jpg,85450,,네이버,30586689619,1,브리츠,브리츠,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,80,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3058668|30586689619.20220118101718.jpg
482,젠하이저 모멘텀 3세대 무선 M3 AEBT,https://search.shopping.naver.com/gate.nhn?id=20966116009,https://shopping-phinf.pstatic.net/main_2096611/20966116009.20200117172331.jpg,329000,,네이버,20966116009,1,젠하이저,젠하이저,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,83,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2096611|20966116009.20200117172331.jpg
483,[오늘출발] 브리츠 BT4000 ANC 블랙 화이트 아이보리 노이즈캔슬링 블루투스 헤드폰 헤드셋,https://search.shopping.naver.com/gate.nhn?id=83998503305,https://shopping-phinf.pstatic.net/main_8399850/83998503305.1.jpg,96900,,N스토어 쇼핑,83998503305,2,,,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,84,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8399850|83998503305.1.jpg
484,앤커 사운드코어 라이프 Q35,https://search.shopping.naver.com/gate.nhn?id=28095507522,https://shopping-phinf.pstatic.net/main_2809550/28095507522.20230221174527.jpg,129800,,네이버,28095507522,1,앤커,앤커,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,85,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2809550|28095507522.20230221174527.jpg
485,바워스앤윌킨스 PX7 S2,https://search.shopping.naver.com/gate.nhn?id=33884223620,https://shopping-phinf.pstatic.net/main_3388422/33884223620.20220805095218.jpg,612450,,네이버,33884223620,1,바워스앤윌킨스,바워스앤윌킨스,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,86,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3388422|33884223620.20220805095218.jpg
486,다름인터내셔널 디알고 BHANC,https://search.shopping.naver.com/gate.nhn?id=29748986618,https://shopping-phinf.pstatic.net/main_2974898/29748986618.20211119103906.jpg,64500,,네이버,29748986618,1,디알고,다름인터내셔널,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,87,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2974898|29748986618.20211119103906.jpg
487,오디오테크니카 ATH-M50xBT2,https://search.shopping.naver.com/gate.nhn?id=29109193587,https://shopping-phinf.pstatic.net/main_2910919/29109193587.20220321171652.jpg,229000,,네이버,29109193587,1,오디오테크니카,오디오테크니카,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,88,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2910919|29109193587.20220321171652.jpg
488,엑토 BTH-08,https://search.shopping.naver.com/gate.nhn?id=27734333522,https://shopping-phinf.pstatic.net/main_2773433/27734333522.20210625172621.jpg,22540,,네이버,27734333522,1,엑토,엑토,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,89,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2773433|27734333522.20210625172621.jpg
489,삼성전자 JBL TUNE760NC,https://search.shopping.naver.com/gate.nhn?id=30715450618,https://shopping-phinf.pstatic.net/main_3071545/30715450618.20221025105742.jpg,139000,,네이버,30715450618,1,JBL,삼성전자,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,90,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3071545|30715450618.20221025105742.jpg
492,BOSE 보스 QC45 노이즈 캔슬링 블루투스 무선 헤드폰,https://search.shopping.naver.com/gate.nhn?id=85526319889,https://shopping-phinf.pstatic.net/main_8552631/85526319889.jpg,330000,,이베이요,85526319889,2,보스,보스,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,93,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8552631|85526319889.jpg
493,벨킨 AUD002,https://search.shopping.naver.com/gate.nhn?id=29831516618,https://shopping-phinf.pstatic.net/main_2983151/29831516618.20230202122608.jpg,39900,,네이버,29831516618,1,벨킨,벨킨,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,94,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2983151|29831516618.20230202122608.jpg
494,보스 QC35 2세대,https://search.shopping.naver.com/gate.nhn?id=29058408587,https://shopping-phinf.pstatic.net/main_2905840/29058408587.20211007141028.jpg,232310,,네이버,29058408587,1,보스,보스,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,95,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2905840|29058408587.20211007141028.jpg
495,아이리버 IBH-NC200,https://search.shopping.naver.com/gate.nhn?id=26527464528,https://shopping-phinf.pstatic.net/main_2652746/26527464528.20210326165518.jpg,52690,,네이버,26527464528,1,아이리버,아이리버,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,96,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2652746|26527464528.20210326165518.jpg
496,소니 WH 1000XM4 헤드폰 블루투스 헤드셋 해외정품,https://search.shopping.naver.com/gate.nhn?id=83956758619,https://shopping-phinf.pstatic.net/main_8395675/83956758619.jpg,252000,,STORE M,83956758619,2,소니,소니,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,97,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8395675|83956758619.jpg
497,브리츠 BE-HF10BT,https://search.shopping.naver.com/gate.nhn?id=34216986618,https://shopping-phinf.pstatic.net/main_3421698/34216986618.20220822152123.jpg,44800,,네이버,34216986618,1,브리츠,브리츠,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,98,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3421698|34216986618.20220822152123.jpg
498,소니 인존 H9 WH-G900N,https://search.shopping.naver.com/gate.nhn?id=36492284619,https://shopping-phinf.pstatic.net/main_3649228/36492284619.20221213143857.jpg,328880,,네이버,36492284619,1,소니,소니,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,99,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3649228|36492284619.20221213143857.jpg
499,삼성전자 마크레빈슨 No.5909,https://search.shopping.naver.com/gate.nhn?id=32958466620,https://shopping-phinf.pstatic.net/main_3295846/32958466620.20220615104223.jpg,1029000,,네이버,32958466620,1,마크레빈슨,삼성전자,디지털/가전,음향가전,블루투스셋,블루투스헤드폰/헤드셋,해드폰,100,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3295846|32958466620.20220615104223.jpg
502,[모노] 러그 카페트 대형 단모 워셔블 거실러그 사계절,https://search.shopping.naver.com/gate.nhn?id=82298266676,https://shopping-phinf.pstatic.net/main_8229826/82298266676.3.jpg,26900,,스타일러그,82298266676,2,스타일러그,소원카페트,가구/인테리어,카페트/러그,러그,,러그,3,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8229826|82298266676.3.jpg
503,포시즌 러그 거실 카페트 사이잘룩 단모 사계절 워셔블,https://search.shopping.naver.com/gate.nhn?id=11779789592,https://shopping-phinf.pstatic.net/main_1177978/11779789592.5.jpg,26800,,매트샵,11779789592,2,,,가구/인테리어,카페트/러그,러그,,러그,4,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1177978|11779789592.5.jpg
504,레온 러그 거실 카페트 워셔블 대형 사계절 단모,https://search.shopping.naver.com/gate.nhn?id=82732177010,https://shopping-phinf.pstatic.net/main_8273217/82732177010.2.jpg,34900,,노미아,82732177010,2,노미아,,가구/인테리어,카페트/러그,러그,,러그,5,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8273217|82732177010.2.jpg
505,한일카페트 러그 카페트 대형 단모 워셔블 거실러그,https://search.shopping.naver.com/gate.nhn?id=83485207295,https://shopping-phinf.pstatic.net/main_8348520/83485207295.3.jpg,49900,,한일카페트,83485207295,2,한일카페트,한일카페트,가구/인테리어,카페트/러그,러그,,러그,6,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8348520|83485207295.3.jpg
506,아론 방수 러그 거실 카페트 식탁 대형 워셔블,https://search.shopping.naver.com/gate.nhn?id=83128390494,https://shopping-phinf.pstatic.net/main_8312839/83128390494.2.jpg,39900,,노미아,83128390494,2,노미아,,가구/인테리어,카페트/러그,러그,,러그,7,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8312839|83128390494.2.jpg
507,라익디스 사계절 원형 미니멀러그,https://search.shopping.naver.com/gate.nhn?id=29549572623,https://shopping-phinf.pstatic.net/main_2954957/29549572623.20211105160954.jpg,29000,,네이버,29549572623,1,라익디스,라익디스,가구/인테리어,카페트/러그,러그,,러그,8,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2954957|29549572623.20211105160954.jpg
508,먼지없는 단모 러그 물세탁 맞춤제작 5color 거실 카페트,https://search.shopping.naver.com/gate.nhn?id=83485892237,https://shopping-phinf.pstatic.net/main_8348589/83485892237.6.jpg,32800,,레브닷컴,83485892237,2,레브,,가구/인테리어,카페트/러그,러그,,러그,9,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8348589|83485892237.6.jpg
509,솔리드 방수 러그 주문제작 거실러그 맞춤 거실 카페트,https://search.shopping.naver.com/gate.nhn?id=83043958245,https://shopping-phinf.pstatic.net/main_8304395/83043958245.3.jpg,38900,,스타일러그,83043958245,2,스타일러그,소원카페트,가구/인테리어,카페트/러그,러그,,러그,10,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8304395|83043958245.3.jpg
512,국내산 사계절 거실 러그 카페트 물 세탁가능 사각 원형,https://search.shopping.naver.com/gate.nhn?id=84665334568,https://shopping-phinf.pstatic.net/main_8466533/84665334568.jpg,26900,,시즌크로스,84665334568,2,,,가구/인테리어,카페트/러그,러그,,러그,13,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8466533|84665334568.jpg
513,더프리그 로망스 심플 단모 원형 러그,https://search.shopping.naver.com/gate.nhn?id=28683123554,https://shopping-phinf.pstatic.net/main_2868312/28683123554.20210902172742.jpg,15800,,네이버,28683123554,1,더프리그,더프리그,가구/인테리어,카페트/러그,러그,,러그,14,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2868312|28683123554.20210902172742.jpg
514,방수 거실 러그 먼지없는 단모 카페트,https://search.shopping.naver.com/gate.nhn?id=82266339433,https://shopping-phinf.pstatic.net/main_8226633/82266339433.6.jpg,20000,,프로젝트무니,82266339433,2,프로젝트무니,,가구/인테리어,카페트/러그,러그,,러그,15,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8226633|82266339433.6.jpg
515,세탁이 편리한 실용적인 사계절 단모러그,https://search.shopping.naver.com/gate.nhn?id=84564941658,https://shopping-phinf.pstatic.net/main_8456494/84564941658.1.jpg,26500,,리빙올뎃,84564941658,2,브로브로,브로브로,가구/인테리어,카페트/러그,러그,,러그,16,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8456494|84564941658.1.jpg
516,원형러그 카페트 미니 러그 포인트 거실카페트 극세사,https://search.shopping.naver.com/gate.nhn?id=83658173281,https://shopping-phinf.pstatic.net/main_8365817/83658173281.3.jpg,29000,,실생활 연구소,83658173281,2,,,가구/인테리어,카페트/러그,러그,,러그,17,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8365817|83658173281.3.jpg
517,국내산 러그 거실 카페트 워셔블 대형 원형 사계절,https://search.shopping.naver.com/gate.nhn?id=83896497986,https://shopping-phinf.pstatic.net/main_8389649/83896497986.3.jpg,24900,,젤란하우스,83896497986,2,,,가구/인테리어,카페트/러그,러그,,러그,18,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8389649|83896497986.3.jpg
518,거실러그 거실카페트 단모 먼지없는 대형 원형 러그 아이방,https://search.shopping.naver.com/gate.nhn?id=82349999388,https://shopping-phinf.pstatic.net/main_8234999/82349999388.37.jpg,39500,,포인스,82349999388,2,포인스,,가구/인테리어,카페트/러그,러그,,러그,19,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8234999|82349999388.37.jpg
519,한일카페트 스탠리 먼지없는 사이잘룩 여름 거실 러그,https://search.shopping.naver.com/gate.nhn?id=27093617528,https://shopping-phinf.pstatic.net/main_2709361/27093617528.20210624170851.jpg,17900,,네이버,27093617528,1,한일카페트,한일카페트,가구/인테리어,카페트/러그,러그,,러그,20,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2709361|27093617528.20210624170851.jpg
522,미드센추리 무드의 먼지없는러그 물세탁 가능한 사계절 단모 러그,https://search.shopping.naver.com/gate.nhn?id=84565010127,https://shopping-phinf.pstatic.net/main_8456501/84565010127.jpg,26500,,Hh-shop,84565010127,2,브로브로,브로브로,가구/인테리어,카페트/러그,러그,,러그,23,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8456501|84565010127.jpg
523,모로칸 러그 먼지없는 거실러그 카페트 단모 디자인5종,https://search.shopping.naver.com/gate.nhn?id=83576217528,https://shopping-phinf.pstatic.net/main_8357621/83576217528.2.jpg,57500,,러그온,83576217528,2,,,가구/인테리어,카페트/러그,러그,,러그,24,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8357621|83576217528.2.jpg
524,방수러그 거실 카페트 고양이 방수매트 먼지없는러그,https://search.shopping.naver.com/gate.nhn?id=83576503888,https://shopping-phinf.pstatic.net/main_8357650/83576503888.11.jpg,33800,,체고케어,83576503888,2,,,가구/인테리어,카페트/러그,러그,,러그,25,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8357650|83576503888.11.jpg
525,먼지없는 단모러그 사계절 거실카페트 극세사 타원형 러그,https://search.shopping.naver.com/gate.nhn?id=85017615491,https://shopping-phinf.pstatic.net/main_8501761/85017615491.jpg,31900,,리빙올뎃,85017615491,2,브로브로,브로브로,가구/인테리어,카페트/러그,러그,,러그,26,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8501761|85017615491.jpg
526,더프리그 무드 헤링본 극세사 카페트 러그,https://search.shopping.naver.com/gate.nhn?id=15200967599,https://shopping-phinf.pstatic.net/main_1520096/15200967599.20190212175216.jpg,12900,,네이버,15200967599,1,더프리그,더프리그,가구/인테리어,카페트/러그,러그,,러그,27,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1520096|15200967599.20190212175216.jpg
527,윤별 천연 양털 러그 거실 카페트,https://search.shopping.naver.com/gate.nhn?id=29034446586,https://shopping-phinf.pstatic.net/main_2903444/29034446586.20210929215604.jpg,69000,,네이버,29034446586,1,윤별,윤별,가구/인테리어,카페트/러그,러그,,러그,28,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2903444|29034446586.20210929215604.jpg
528,먼지없는러그 거실카페트 물세탁 가능한 엠보싱 러그,https://search.shopping.naver.com/gate.nhn?id=84549469971,https://shopping-phinf.pstatic.net/main_8454946/84549469971.1.jpg,22900,,Hh-shop,84549469971,2,브로브로,브로브로,가구/인테리어,카페트/러그,러그,,러그,29,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8454946|84549469971.1.jpg
529,더프리그 먼지없는 워셔블 클래식 체크 단모 디자인 사이잘룩 거실카페트 사계절 러그,https://search.shopping.naver.com/gate.nhn?id=34961020624,https://shopping-phinf.pstatic.net/main_3496102/34961020624.20220929173815.jpg,36900,,네이버,34961020624,1,더프리그,더프리그,가구/인테리어,카페트/러그,러그,,러그,30,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3496102|34961020624.20220929173815.jpg
532,러그 주문제작 맞춤 카페트 원형 사각 대형 미니 사이즈,https://search.shopping.naver.com/gate.nhn?id=82075567510,https://shopping-phinf.pstatic.net/main_8207556/82075567510.2.jpg,1000,,러그룸,82075567510,2,러그룸,,가구/인테리어,카페트/러그,러그,,러그,33,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8207556|82075567510.2.jpg
533,[포그니] 미니 원형러그 아이방러그 원형카페트,https://search.shopping.naver.com/gate.nhn?id=83061564822,https://shopping-phinf.pstatic.net/main_8306156/83061564822.1.jpg,21900,,스타일러그,83061564822,2,스타일러그,소원카페트,가구/인테리어,카페트/러그,러그,,러그,34,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8306156|83061564822.1.jpg
534,감성 아트 사각 원형 방수 러그 모음전 먼지없는 항균 발수 워셔블 거실 논슬립 카페트,https://search.shopping.naver.com/gate.nhn?id=84324904605,https://shopping-phinf.pstatic.net/main_8432490/84324904605.jpg,31800,,가온길카페트,84324904605,2,가온길카페트,가온길카페트,가구/인테리어,카페트/러그,러그,,러그,35,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8432490|84324904605.jpg
535,한스갤러리 아이방 러그 사방치기 유아 아동 키즈 놀이방 거실 매트 러그 카페트,https://search.shopping.naver.com/gate.nhn?id=82530216268,https://shopping-phinf.pstatic.net/main_8253021/82530216268.6.jpg,27800,,HANSGALLERY,82530216268,2,,,가구/인테리어,카페트/러그,러그,,러그,36,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8253021|82530216268.6.jpg
536,물세탁 카페트 6종 맞춤 주문 제작 주방 식탁 텐트 복도 쇼파 거실 러그 매트,https://search.shopping.naver.com/gate.nhn?id=80972229037,https://shopping-phinf.pstatic.net/main_8097222/80972229037.8.jpg,1000,,러그노리,80972229037,2,,러그노리,가구/인테리어,카페트/러그,러그,,러그,37,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8097222|80972229037.8.jpg
